frame_num,player_1_no_of_shots,player_1_total_shot_speed,player_1_last_shot_speed,player_1_total_player_speed,player_1_last_player_speed,player_2_no_of_shots,player_2_total_shot_speed,player_2_last_shot_speed,player_2_total_player_speed,player_2_last_player_speed,player_1_avg_shot_speed,player_2_avg_shot_speed,player_1_avg_player_speed,player_2_avg_player_speed
147,2.0,88.45278930664062,54.716670989990234,12.272344589233398,7.730764865875244,2.0,60.65590286254883,5.3637003898620605,10.81832504272461,9.098443031311035,44.22639465332031,30.327951431274414,6.136172294616699,5.409162521362305
148,2.0,88.45278930664062,54.716670989990234,12.272344589233398,7.730764865875244,2.0,60.65590286254883,5.3637003898620605,10.81832504272461,9.098443031311035,44.22639465332031,30.327951431274414,6.136172294616699,5.409162521362305
149,2.0,88.45278930664062,54.716670989990234,18.44541358947754,6.173069477081299,3.0,112.61618041992188,51.96027374267578,10.81832504272461,9.098443031311035,44.22639465332031,37.538726806640625,9.22270679473877,3.6061083475748696
150,2.0,88.45278930664062,54.716670989990234,18.44541358947754,6.173069477081299,3.0,112.61618041992188,51.96027374267578,10.81832504272461,9.098443031311035,44.22639465332031,37.538726806640625,9.22270679473877,3.6061083475748696
151,2.0,88.45278930664062,54.716670989990234,18.44541358947754,6.173069477081299,3.0,112.61618041992188,51.96027374267578,10.81832504272461,9.098443031311035,44.22639465332031,37.538726806640625,9.22270679473877,3.6061083475748696
152,2.0,88.45278930664062,54.716670989990234,18.44541358947754,6.173069477081299,3.0,112.61618041992188,51.96027374267578,10.81832504272461,9.098443031311035,44.22639465332031,37.538726806640625,9.22270679473877,3.6061083475748696
153,2.0,88.45278930664062,54.716670989990234,18.44541358947754,6.173069477081299,3.0,112.61618041992188,51.96027374267578,10.81832504272461,9.098443031311035,44.22639465332031,37.538726806640625,9.22270679473877,3.6061083475748696
154,2.0,88.45278930664062,54.716670989990234,18.44541358947754,6.173069477081299,3.0,112.61618041992188,51.96027374267578,10.81832504272461,9.098443031311035,44.22639465332031,37.538726806640625,9.22270679473877,3.6061083475748696
155,2.0,88.45278930664062,54.716670989990234,18.44541358947754,6.173069477081299,3.0,112.61618041992188,51.96027374267578,10.81832504272461,9.098443031311035,44.22639465332031,37.538726806640625,9.22270679473877,3.6061083475748696
156,2.0,88.45278930664062,54.716670989990234,18.44541358947754,6.173069477081299,3.0,112.61618041992188,51.96027374267578,10.81832504272461,9.098443031311035,44.22639465332031,37.538726806640625,9.22270679473877,3.6061083475748696
157,2.0,88.45278930664062,54.716670989990234,18.44541358947754,6.173069477081299,3.0,112.61618041992188,51.96027374267578,10.81832504272461,9.098443031311035,44.22639465332031,37.538726806640625,9.22270679473877,3.6061083475748696
158,2.0,88.45278930664062,54.716670989990234,18.44541358947754,6.173069477081299,3.0,112.61618041992188,51.96027374267578,10.81832504272461,9.098443031311035,44.22639465332031,37.538726806640625,9.22270679473877,3.6061083475748696
159,2.0,88.45278930664062,54.716670989990234,18.44541358947754,6.173069477081299,3.0,112.61618041992188,51.96027374267578,10.81832504272461,9.098443031311035,44.22639465332031,37.538726806640625,9.22270679473877,3.6061083475748696
160,2.0,88.45278930664062,54.716670989990234,18.44541358947754,6.173069477081299,3.0,112.61618041992188,51.96027374267578,10.81832504272461,9.098443031311035,44.22639465332031,37.538726806640625,9.22270679473877,3.6061083475748696
161,2.0,88.45278930664062,54.716670989990234,18.44541358947754,6.173069477081299,3.0,112.61618041992188,51.96027374267578,10.81832504272461,9.098443031311035,44.22639465332031,37.538726806640625,9.22270679473877,3.6061083475748696
162,2.0,88.45278930664062,54.716670989990234,18.44541358947754,6.173069477081299,3.0,112.61618041992188,51.96027374267578,10.81832504272461,9.098443031311035,44.22639465332031,37.538726806640625,9.22270679473877,3.6061083475748696
163,2.0,88.45278930664062,54.716670989990234,18.44541358947754,6.173069477081299,3.0,112.61618041992188,51.96027374267578,10.81832504272461,9.098443031311035,44.22639465332031,37.538726806640625,9.22270679473877,3.6061083475748696
164,2.0,88.45278930664062,54.716670989990234,18.44541358947754,6.173069477081299,3.0,112.61618041992188,51.96027374267578,10.81832504272461,9.098443031311035,44.22639465332031,37.538726806640625,9.22270679473877,3.6061083475748696
165,2.0,88.45278930664062,54.716670989990234,18.44541358947754,6.173069477081299,3.0,112.61618041992188,51.96027374267578,10.81832504272461,9.098443031311035,44.22639465332031,37.538726806640625,9.22270679473877,3.6061083475748696
166,2.0,88.45278930664062,54.716670989990234,18.44541358947754,6.173069477081299,3.0,112.61618041992188,51.96027374267578,10.81832504272461,9.098443031311035,44.22639465332031,37.538726806640625,9.22270679473877,3.6061083475748696
167,2.0,88.45278930664062,54.716670989990234,18.44541358947754,6.173069477081299,3.0,112.61618041992188,51.96027374267578,10.81832504272461,9.098443031311035,44.22639465332031,37.538726806640625,9.22270679473877,3.6061083475748696
168,2.0,88.45278930664062,54.716670989990234,18.44541358947754,6.173069477081299,3.0,112.61618041992188,51.96027374267578,10.81832504272461,9.098443031311035,44.22639465332031,37.538726806640625,9.22270679473877,3.6061083475748696
169,2.0,88.45278930664062,54.716670989990234,18.44541358947754,6.173069477081299,3.0,112.61618041992188,51.96027374267578,10.81832504272461,9.098443031311035,44.22639465332031,37.538726806640625,9.22270679473877,3.6061083475748696
170,2.0,88.45278930664062,54.716670989990234,18.44541358947754,6.173069477081299,3.0,112.61618041992188,51.96027374267578,10.81832504272461,9.098443031311035,44.22639465332031,37.538726806640625,9.22270679473877,3.6061083475748696
171,2.0,88.45278930664062,54.716670989990234,18.44541358947754,6.173069477081299,3.0,112.61618041992188,51.96027374267578,10.81832504272461,9.098443031311035,44.22639465332031,37.538726806640625,9.22270679473877,3.6061083475748696
172,2.0,88.45278930664062,54.716670989990234,18.44541358947754,6.173069477081299,3.0,112.61618041992188,51.96027374267578,10.81832504272461,9.098443031311035,44.22639465332031,37.538726806640625,9.22270679473877,3.6061083475748696
173,2.0,88.45278930664062,54.716670989990234,18.44541358947754,6.173069477081299,3.0,112.61618041992188,51.96027374267578,10.81832504272461,9.098443031311035,44.22639465332031,37.538726806640625,9.22270679473877,3.6061083475748696
174,2.0,88.45278930664062,54.716670989990234,18.44541358947754,6.173069477081299,3.0,112.61618041992188,51.96027374267578,10.81832504272461,9.098443031311035,44.22639465332031,37.538726806640625,9.22270679473877,3.6061083475748696
175,2.0,88.45278930664062,54.716670989990234,18.44541358947754,6.173069477081299,3.0,112.61618041992188,51.96027374267578,10.81832504272461,9.098443031311035,44.22639465332031,37.538726806640625,9.22270679473877,3.6061083475748696
176,2.0,88.45278930664062,54.716670989990234,18.44541358947754,6.173069477081299,3.0,112.61618041992188,51.96027374267578,10.81832504272461,9.098443031311035,44.22639465332031,37.538726806640625,9.22270679473877,3.6061083475748696
177,2.0,88.45278930664062,54.716670989990234,18.44541358947754,6.173069477081299,3.0,112.61618041992188,51.96027374267578,10.81832504272461,9.098443031311035,44.22639465332031,37.538726806640625,9.22270679473877,3.6061083475748696
178,2.0,88.45278930664062,54.716670989990234,18.44541358947754,6.173069477081299,3.0,112.61618041992188,51.96027374267578,10.81832504272461,9.098443031311035,44.22639465332031,37.538726806640625,9.22270679473877,3.6061083475748696
179,2.0,88.45278930664062,54.716670989990234,18.44541358947754,6.173069477081299,3.0,112.61618041992188,51.96027374267578,10.81832504272461,9.098443031311035,44.22639465332031,37.538726806640625,9.22270679473877,3.6061083475748696
180,2.0,88.45278930664062,54.716670989990234,18.44541358947754,6.173069477081299,3.0,112.61618041992188,51.96027374267578,10.81832504272461,9.098443031311035,44.22639465332031,37.538726806640625,9.22270679473877,3.6061083475748696
181,2.0,88.45278930664062,54.716670989990234,18.44541358947754,6.173069477081299,3.0,112.61618041992188,51.96027374267578,10.81832504272461,9.098443031311035,44.22639465332031,37.538726806640625,9.22270679473877,3.6061083475748696
182,2.0,88.45278930664062,54.716670989990234,18.44541358947754,6.173069477081299,3.0,112.61618041992188,51.96027374267578,10.81832504272461,9.098443031311035,44.22639465332031,37.538726806640625,9.22270679473877,3.6061083475748696
183,2.0,88.45278930664062,54.716670989990234,18.44541358947754,6.173069477081299,3.0,112.61618041992188,51.96027374267578,10.81832504272461,9.098443031311035,44.22639465332031,37.538726806640625,9.22270679473877,3.6061083475748696
184,2.0,88.45278930664062,54.716670989990234,18.44541358947754,6.173069477081299,3.0,112.61618041992188,51.96027374267578,10.81832504272461,9.098443031311035,44.22639465332031,37.538726806640625,9.22270679473877,3.6061083475748696
185,2.0,88.45278930664062,54.716670989990234,18.44541358947754,6.173069477081299,3.0,112.61618041992188,51.96027374267578,10.81832504272461,9.098443031311035,44.22639465332031,37.538726806640625,9.22270679473877,3.6061083475748696
186,2.0,88.45278930664062,54.716670989990234,18.44541358947754,6.173069477081299,3.0,112.61618041992188,51.96027374267578,10.81832504272461,9.098443031311035,44.22639465332031,37.538726806640625,9.22270679473877,3.6061083475748696
187,2.0,88.45278930664062,54.716670989990234,18.44541358947754,6.173069477081299,3.0,112.61618041992188,51.96027374267578,10.81832504272461,9.098443031311035,44.22639465332031,37.538726806640625,9.22270679473877,3.6061083475748696
188,2.0,88.45278930664062,54.716670989990234,18.44541358947754,6.173069477081299,3.0,112.61618041992188,51.96027374267578,10.81832504272461,9.098443031311035,44.22639465332031,37.538726806640625,9.22270679473877,3.6061083475748696
189,2.0,88.45278930664062,54.716670989990234,18.44541358947754,6.173069477081299,3.0,112.61618041992188,51.96027374267578,10.81832504272461,9.098443031311035,44.22639465332031,37.538726806640625,9.22270679473877,3.6061083475748696
190,2.0,88.45278930664062,54.716670989990234,18.44541358947754,6.173069477081299,3.0,112.61618041992188,51.96027374267578,10.81832504272461,9.098443031311035,44.22639465332031,37.538726806640625,9.22270679473877,3.6061083475748696
191,2.0,88.45278930664062,54.716670989990234,18.44541358947754,6.173069477081299,3.0,112.61618041992188,51.96027374267578,10.81832504272461,9.098443031311035,44.22639465332031,37.538726806640625,9.22270679473877,3.6061083475748696
192,2.0,88.45278930664062,54.716670989990234,18.44541358947754,6.173069477081299,3.0,112.61618041992188,51.96027374267578,10.81832504272461,9.098443031311035,44.22639465332031,37.538726806640625,9.22270679473877,3.6061083475748696
193,2.0,88.45278930664062,54.716670989990234,18.44541358947754,6.173069477081299,3.0,112.61618041992188,51.96027374267578,10.81832504272461,9.098443031311035,44.22639465332031,37.538726806640625,9.22270679473877,3.6061083475748696
194,2.0,88.45278930664062,54.716670989990234,18.44541358947754,6.173069477081299,3.0,112.61618041992188,51.96027374267578,10.81832504272461,9.098443031311035,44.22639465332031,37.538726806640625,9.22270679473877,3.6061083475748696
195,2.0,88.45278930664062,54.716670989990234,18.44541358947754,6.173069477081299,3.0,112.61618041992188,51.96027374267578,10.81832504272461,9.098443031311035,44.22639465332031,37.538726806640625,9.22270679473877,3.6061083475748696
196,2.0,88.45278930664062,54.716670989990234,18.44541358947754,6.173069477081299,3.0,112.61618041992188,51.96027374267578,10.81832504272461,9.098443031311035,44.22639465332031,37.538726806640625,9.22270679473877,3.6061083475748696
197,2.0,88.45278930664062,54.716670989990234,18.44541358947754,6.173069477081299,3.0,112.61618041992188,51.96027374267578,10.81832504272461,9.098443031311035,44.22639465332031,37.538726806640625,9.22270679473877,3.6061083475748696
198,2.0,88.45278930664062,54.716670989990234,18.44541358947754,6.173069477081299,3.0,112.61618041992188,51.96027374267578,10.81832504272461,9.098443031311035,44.22639465332031,37.538726806640625,9.22270679473877,3.6061083475748696
199,2.0,88.45278930664062,54.716670989990234,18.44541358947754,6.173069477081299,3.0,112.61618041992188,51.96027374267578,10.81832504272461,9.098443031311035,44.22639465332031,37.538726806640625,9.22270679473877,3.6061083475748696
200,2.0,88.45278930664062,54.716670989990234,18.44541358947754,6.173069477081299,3.0,112.61618041992188,51.96027374267578,10.81832504272461,9.098443031311035,44.22639465332031,37.538726806640625,9.22270679473877,3.6061083475748696
201,2.0,88.45278930664062,54.716670989990234,18.44541358947754,6.173069477081299,3.0,112.61618041992188,51.96027374267578,10.81832504272461,9.098443031311035,44.22639465332031,37.538726806640625,9.22270679473877,3.6061083475748696
202,2.0,88.45278930664062,54.716670989990234,18.44541358947754,6.173069477081299,3.0,112.61618041992188,51.96027374267578,10.81832504272461,9.098443031311035,44.22639465332031,37.538726806640625,9.22270679473877,3.6061083475748696
203,2.0,88.45278930664062,54.716670989990234,18.44541358947754,6.173069477081299,3.0,112.61618041992188,51.96027374267578,10.81832504272461,9.098443031311035,44.22639465332031,37.538726806640625,9.22270679473877,3.6061083475748696
204,2.0,88.45278930664062,54.716670989990234,18.44541358947754,6.173069477081299,3.0,112.61618041992188,51.96027374267578,10.81832504272461,9.098443031311035,44.22639465332031,37.538726806640625,9.22270679473877,3.6061083475748696
205,2.0,88.45278930664062,54.716670989990234,18.44541358947754,6.173069477081299,3.0,112.61618041992188,51.96027374267578,10.81832504272461,9.098443031311035,44.22639465332031,37.538726806640625,9.22270679473877,3.6061083475748696
206,2.0,88.45278930664062,54.716670989990234,18.44541358947754,6.173069477081299,3.0,112.61618041992188,51.96027374267578,10.81832504272461,9.098443031311035,44.22639465332031,37.538726806640625,9.22270679473877,3.6061083475748696
207,2.0,88.45278930664062,54.716670989990234,18.44541358947754,6.173069477081299,3.0,112.61618041992188,51.96027374267578,10.81832504272461,9.098443031311035,44.22639465332031,37.538726806640625,9.22270679473877,3.6061083475748696
208,2.0,88.45278930664062,54.716670989990234,18.44541358947754,6.173069477081299,3.0,112.61618041992188,51.96027374267578,10.81832504272461,9.098443031311035,44.22639465332031,37.538726806640625,9.22270679473877,3.6061083475748696
209,2.0,88.45278930664062,54.716670989990234,18.44541358947754,6.173069477081299,3.0,112.61618041992188,51.96027374267578,10.81832504272461,9.098443031311035,44.22639465332031,37.538726806640625,9.22270679473877,3.6061083475748696
210,2.0,88.45278930664062,54.716670989990234,18.44541358947754,6.173069477081299,3.0,112.61618041992188,51.96027374267578,10.81832504272461,9.098443031311035,44.22639465332031,37.538726806640625,9.22270679473877,3.6061083475748696
211,2.0,88.45278930664062,54.716670989990234,18.44541358947754,6.173069477081299,3.0,112.61618041992188,51.96027374267578,10.81832504272461,9.098443031311035,44.22639465332031,37.538726806640625,9.22270679473877,3.6061083475748696
212,2.0,88.45278930664062,54.716670989990234,18.44541358947754,6.173069477081299,3.0,112.61618041992188,51.96027374267578,10.81832504272461,9.098443031311035,44.22639465332031,37.538726806640625,9.22270679473877,3.6061083475748696
213,2.0,88.45278930664062,54.716670989990234,18.44541358947754,6.173069477081299,3.0,112.61618041992188,51.96027374267578,10.81832504272461,9.098443031311035,44.22639465332031,37.538726806640625,9.22270679473877,3.6061083475748696
